id,proto_id,cand_id,sec_id,symbol,robust_level,strategy_file,strategy_oos_file,session_id,timeframe_1,timeframe_1_unit,timeframe_2,timeframe_2_unit,max_days_back,oos_start_dt,oos_end_dt,use_second_data,lsb,trades_per_day,day_swing,poi_switch,poi_n1,natr,fract,filter_1_switch,filter_1_n1,filter_1_n2,filter_2_switch,filter_2_n1,filter_2_n2,t_segment,sl_switch,stop_loss,pt_switch,profit_target,fitness_function,input_vars,reopt_period_days,next_reopt_dt,next_reopt_start_dt,next_reopt_end_dt,oos_param_history,status,status_state,start_run,end_run,mi_id,mi_n1,mi_n2,comm_entry_dol,comm_exit_dol,slippage_entry_dol,slippage_exit_dol,dow_id,dow_n1,dow_n2,dow_opt,mi_opt,parent_id,strat_type
45  1.50  1  0  1000  0  1000  	2011/07/26 - 2012/04/03	252	1,999	4,890.00	-6,910.00	6.91%	52	57.69%	0.95	94.04	967.35	200.00	1.30	1.02	24.32%	45  1.50  1  0  1000  0  1000  
25  2.10  2  0  1000  0  1000  	2012/04/23 - 2013/01/03	255	1,999	-1,860.00	-8,080.00	8.08%	72	45.83%	1.07	-25.83	761.74	-35.00	0.91	-0.33	38.72%	25  2.10  2  0  1000  0  1000  
30  2.10  3  0  1000  0  1000  	2013/01/04 - 2013/09/25	264	1,999	7,870.00	-2,460.00	2.46%	57	59.65%	1.14	138.07	698.58	100.00	1.68	4.42	7.06%	30  2.10  3  0  1000  0  1000  
30  2.10  4  0  1000  0  1000  	2013/09/25 - 2014/06/06	254	1,999	3,110.00	-1,850.00	1.85%	68	52.94%	1.21	45.74	409.67	25.00	1.36	2.42	18.03%	30  2.10  4  0  1000  0  1000  
30  2.10  4  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	1,999	5,170.00	-3,820.00	3.82%	55	56.36%	1.12	94.00	764.87	50.00	1.44	1.88	18.31%	30  2.10  4  0  1000  0  1000  
25  2.10  5  0  1000  0  1000  	2015/02/24 - 2015/11/05	254	1,999	8,660.00	-6,020.00	6.02%	66	62.12%	1.00	131.21	847.57	160.00	1.63	2.07	10.65%	25  2.10  5  0  1000  0  1000  
30  2.10  6  0  1000  0  1000  	2015/11/05 - 2016/07/18	256	1,999	4,940.00	-3,810.00	3.81%	68	55.88%	1.17	72.65	461.98	70.00	1.49	1.85	9.96%	30  2.10  6  0  1000  0  1000  
25  2  6  0  1000  0  1000  	2016/07/19 - 2017/04/03	258	1,999	8,680.00	-1,620.00	1.62%	68	55.88%	1.75	127.65	456.04	40.00	2.22	7.58	1.20%	25  2  6  0  1000  0  1000  
25  2  6  0  1000  0  1000  	2017/04/03 - 2017/12/27	268	1,999	-280.00	-3,460.00	3.46%	67	44.78%	1.20	-4.18	455.39	-30.00	0.97	-0.11	47.02%	25  2  6  0  1000  0  1000  
",CA,done,9/27/18 11:07,9/27/18 11:16,,,,1.5,1.5,10,10,,,,0,0,,BOS
111,38,530,6,@CL,0,s_111.txt,s_111_oos.txt,7,30,min,1440,min,200,11/22/10,12/29/17,t,3,1,0,4,0,30,1.35,25,5,9,29,0,0,2,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,259,9/14/18,11/18/15,9/14/18,"35  1.35  7  10  0  1000  0  1000  	2010/11/22 - 2011/07/29	249	1,999	12,290.00	-6,270.00	6.27%	78	55.13%	1.43	157.56	820.94	50.00	1.75	2.87	4.70%	35  1.35  7  10  0  1000  0  1000  
35  1.35  8  11  0  1000  0  1000  	2011/07/29 - 2012/04/23	269	1,999	-1,630.00	-8,000.00	8.00%	86	45.35%	1.14	-18.95	832.78	-115.00	0.94	-0.28	41.67%	35  1.35  8  11  0  1000  0  1000  
20  1.35  7  8  0  1000  0  1000  	2012/04/23 - 2013/01/04	256	1,999	1,410.00	-7,040.00	7.04%	88	51.14%	1.02	16.02	709.38	15.00	1.07	0.29	41.63%	20  1.35  7  8  0  1000  0  1000  
25  1.65  7  8  0  1000  0  1000  	2013/01/04 - 2013/09/25	264	1,999	3,520.00	-7,730.00	7.73%	110	51.82%	1.04	32.00	719.49	60.00	1.12	0.63	32.09%	25  1.65  7  8  0  1000  0  1000  
25  1.65  6  8  0  1000  0  1000  	2013/09/25 - 2014/06/12	260	1,999	6,190.00	-3,470.00	3.47%	113	55.75%	1.11	54.78	441.10	50.00	1.39	2.50	9.47%	25  1.65  6  8  0  1000  0  1000  
25  1.65  6  9  0  1000  0  1000  	2014/06/12 - 2015/02/25	258	1,999	9,140.00	-8,200.00	8.20%	105	60.95%	0.86	87.05	833.52	100.00	1.34	1.58	14.35%	25  1.65  6  9  0  1000  0  1000  
40  1.55  2  12  0  1000  0  1000  	2015/02/25 - 2015/11/09	257	1,999	12,330.00	-4,960.00	4.96%	109	62.39%	0.94	113.12	770.09	180.00	1.57	3.53	6.40%	40  1.55  2  12  0  1000  0  1000  
35  1.55  2  12  0  1000  0  1000  	2015/11/09 - 2016/07/26	260	1,999	16,600.00	-2,150.00	2.15%	103	64.08%	1.27	161.17	517.45	160.00	2.26	10.84	0.10%	35  1.55  2  12  0  1000  0  1000  
25  1.65  2  12  0  1000  0  1000  	2016/07/29 - 2017/04/05	250	1,999	8,960.00	-2,920.00	2.92%	102	50.98%	1.58	87.84	525.07	15.00	1.64	4.48	4.71%	25  1.65  2  12  0  1000  0  1000  
25  1.65  2  12  0  1000  0  1000  	2017/04/05 - 2017/12/29	268	1,999	1,700.00	-4,880.00	4.88%	107	52.34%	1.00	15.89	476.32	0.00	1.09	0.47	36.54%	25  1.65  2  12  0  1000  0  1000  
",CA,done,9/27/18 10:29,9/27/18 11:02,,,,1.5,1.5,10,10,,,,0,0,,BOS
105,38,537,6,@CL,0,s_105.txt,s_105_oos.txt,7,30,min,1440,min,200,11/22/10,12/29/17,t,3,1,0,4,0,5,1.2,26,12,3,29,0,0,0,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,259,9/14/18,11/18/15,9/14/18,"5  1.20  13  5  0  1000  0  1000  	2010/11/22 - 2011/07/29	249	1,999	7,800.00	-6,850.00	6.85%	97	59.79%	0.86	80.41	915.45	130.00	1.28	1.67	19.46%	5  1.20  13  5  0  1000  0  1000  
5  1.20  13  5  0  1000  0  1000  	2011/07/29 - 2012/04/20	266	1,999	1,670.00	-8,380.00	8.38%	77	51.95%	0.98	21.69	989.65	60.00	1.06	0.27	42.40%	5  1.20  13  5  0  1000  0  1000  
10  1.40  11  5  0  1000  0  1000  	2012/04/23 - 2013/01/04	256	1,999	-4,760.00	-9,690.00	9.69%	102	51.96%	0.76	-46.67	633.07	25.00	0.82	-0.70	22.92%	10  1.40  11  5  0  1000  0  1000  
15  1.50  9  1  0  1000  0  1000  	2013/01/04 - 2013/09/25	264	1,999	10,020.00	-6,790.00	6.79%	140	52.14%	1.16	71.57	777.85	65.00	1.27	2.04	13.91%	15  1.50  9  1  0  1000  0  1000  
15  1.50  9  1  0  1000  0  1000  	2013/09/25 - 2014/06/12	260	1,999	12,520.00	-4,650.00	4.65%	131	58.78%	1.08	95.57	604.51	90.00	1.54	3.78	3.63%	15  1.50  9  1  0  1000  0  1000  
15  1.40  13  4  0  1000  0  1000  	2014/06/12 - 2015/02/27	260	1,999	360.00	-11,100.00	11.10%	107	59.81%	0.68	3.36	790.41	130.00	1.01	0.05	48.25%	15  1.40  13  4  0  1000  0  1000  
15  1.40  9  1  0  1000  0  1000  	2015/02/27 - 2015/11/10	256	1,999	27,860.00	-4,500.00	4.50%	128	61.72%	1.19	217.66	925.48	225.00	1.92	8.83	0.44%	15  1.40  9  1  0  1000  0  1000  
15  1.40  12  1  0  1000  0  1000  	2015/11/10 - 2016/07/27	260	1,999	19,760.00	-5,810.00	5.81%	131	64.89%	0.96	150.84	666.68	230.00	1.77	4.77	0.54%	15  1.40  12  1  0  1000  0  1000  
15  1.40  12  1  0  1000  0  1000  	2016/07/27 - 2017/04/13	260	1,999	2,640.00	-6,750.00	6.75%	128	43.75%	1.42	20.63	578.77	-50.00	1.10	0.55	34.37%	15  1.40  12  1  0  1000  0  1000  
5  1.40  13  3  0  1000  0  1000  	2017/04/17 - 2017/12/29	256	1,999	-340.00	-4,460.00	4.46%	126	50.79%	0.95	-2.70	512.51	0.00	0.99	-0.11	47.65%	5  1.40  13  3  0  1000  0  1000  
",CA,done,9/27/18 8:49,9/27/18 9:07,,,,1.5,1.5,10,10,,,,0,0,,BOS
108,38,534,6,@CL,2,s_108.txt,s_108_oos.txt,7,30,min,1440,min,200,11/18/10,12/29/17,t,1,1,0,7,0,60,1.5,27,3,0,29,0,0,2,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,260,9/15/18,12/5/15,9/15/18,"60  1.20  4  0  1000  0  1000  	2010/11/18 - 2011/07/21	245	1,999	10,120.00	-2,270.00	2.27%	35	65.71%	1.45	289.14	752.52	400.00	2.78	6.64	1.47%	60  1.20  4  0  1000  0  1000  
70  1.30  1  0  1000  0  1000  	2011/07/21 - 2012/04/20	274	1,999	3,960.00	-4,440.00	4.44%	40	57.50%	1.08	99.00	768.07	245.00	1.46	1.19	21.00%	70  1.30  1  0  1000  0  1000  
50  1.50  1  0  1000  0  1000  	2012/04/20 - 2012/12/26	258	1,999	7,910.00	-3,500.00	3.50%	42	64.29%	1.14	188.33	797.64	155.00	2.05	3.20	6.68%	50  1.50  1  0  1000  0  1000  
55  1.50  3  0  1000  0  1000  	2012/12/26 - 2013/09/18	266	1,999	7,260.00	-1,490.00	1.49%	32	62.50%	2.24	226.88	561.07	105.00	3.73	6.69	1.46%	55  1.50  3  0  1000  0  1000  
65  1.30  4  0  1000  0  1000  	2013/09/18 - 2014/06/12	267	1,999	-730.00	-2,670.00	2.67%	55	47.27%	1.02	-13.27	378.81	-20.00	0.91	-0.37	39.80%	65  1.30  4  0  1000  0  1000  
60  1.40  1  0  1000  0  1000  	2014/06/12 - 2015/02/12	245	1,999	9,100.00	-4,820.00	4.82%	34	64.71%	1.36	267.65	834.18	160.00	2.49	2.81	3.51%	60  1.40  1  0  1000  0  1000  
50  1.20  5  0  1000  0  1000  	2015/02/25 - 2015/11/03	251	1,999	6,710.00	-2,010.00	2.01%	41	65.85%	1.23	163.66	477.73	180.00	2.37	4.85	1.71%	50  1.20  5  0  1000  0  1000  
50  1.20  5  0  1000  0  1000  	2015/11/03 - 2016/07/14	254	1,999	7,990.00	-1,160.00	1.16%	37	72.97%	1.56	215.95	384.61	180.00	4.21	9.90	0.08%	50  1.20  5  0  1000  0  1000  
50  1.20  5  0  1000  0  1000  	2016/07/14 - 2017/04/10	270	1,999	2,200.00	-2,030.00	2.03%	52	51.92%	1.26	42.31	398.41	0.00	1.36	1.47	22.37%	50  1.20  5  0  1000  0  1000  
55  1.50  6  0  1000  0  1000  	2017/04/10 - 2017/12/29	269	1,999	310.00	-1,810.00	1.81%	38	50.00%	1.10	8.16	213.13	0.00	1.10	0.23	40.74%	55  1.50  6  0  1000  0  1000  
",oosCurve,testing,9/27/18 9:56,9/27/18 10:06,,,,1.5,1.5,10,10,,,,0,0,,BOS
104,38,549,6,@CL,0,s_104.txt,s_104_oos.txt,7,30,min,1440,min,200,11/22/10,12/29/17,t,3,1,0,7,0,55,1.5,28,0,0,29,0,0,0,0,1000,0,1000,TSI,NATR:int Fract:double sl_switch:int stop_loss:int pt_switch:int profit_target:int,259,9/14/18,11/18/15,9/14/18,"45  1.50  0  1000  0  1000  	2010/11/22 - 2011/08/04	255	1,999	15,270.00	-9,550.00	9.55%	98	51.02%	1.40	155.82	1,194.41	5.00	1.45	2.29	9.98%	45  1.50  0  1000  0  1000  
45  1.50  0  1000  0  1000  	2011/08/04 - 2012/04/23	263	1,999	3,510.00	-8,540.00	8.54%	94	54.26%	0.94	37.34	970.70	70.00	1.11	0.57	35.50%	45  1.50  0  1000  0  1000  
45  1.50  0  1000  0  1000  	2012/04/23 - 2012/12/26	247	1,999	10,310.00	-6,440.00	6.44%	95	49.47%	1.44	108.53	853.64	-40.00	1.41	2.37	10.92%	45  1.50  0  1000  0  1000  
65  1.20  0  1000  0  1000  	2012/12/26 - 2013/09/24	272	1,999	-7,240.00	-11,340.00	11.34%	117	52.99%	0.72	-61.88	795.53	20.00	0.81	-0.86	20.09%	65  1.20  0  1000  0  1000  
45  1.80  0  1000  0  1000  	2013/09/24 - 2014/06/13	262	1,999	620.00	-3,540.00	3.54%	99	45.45%	1.24	6.26	527.74	-100.00	1.03	0.24	45.31%	45  1.80  0  1000  0  1000  
65  1.40  0  1000  0  1000  	2014/06/13 - 2015/02/26	258	1,999	16,280.00	-4,210.00	4.21%	106	58.49%	1.25	153.58	807.87	75.00	1.76	5.47	2.65%	65  1.40  0  1000  0  1000  
45  1.30  0  1000  0  1000  	2015/02/26 - 2015/11/12	259	1,999	5,770.00	-6,140.00	6.14%	129	55.04%	0.95	44.73	902.48	60.00	1.16	1.32	28.72%	45  1.30  0  1000  0  1000  
55  1.30  0  1000  0  1000  	2015/11/12 - 2016/07/29	260	1,999	12,100.00	-4,050.00	4.05%	112	59.82%	1.09	108.04	562.24	170.00	1.63	4.19	2.22%	55  1.30  0  1000  0  1000  
40  1.20  0  1000  0  1000  	2016/07/29 - 2017/04/13	258	1,999	9,540.00	-3,880.00	3.88%	117	57.26%	1.10	81.54	596.03	80.00	1.48	3.48	7.08%	40  1.20  0  1000  0  1000  
40  1.20  0  1000  0  1000  	2017/04/13 - 2017/12/29	260	1,999	4,010.00	-3,500.00	3.50%	111	53.15%	1.06	36.13	520.18	50.00	1.21	1.61	23.30%	40  1.20  0  1000  0  1000  
",CA,done,9/27/18 8:37,9/27/18 8:42,,,,1.5,1.5,10,10,,,,0,0,,BOS
109,38,544,6,@CL,1,s_109.txt,s_109_oos.txt,7,30,min,1440,min,200,11/22/10,12/29/17,t,3,1,0,7,0,15,0.75,28,0,0,29,0,0,2,0,1000,0,1000,TSI,NATR:int Fract:double sl_switch:int stop_loss:int pt_switch:int profit_target:int,259,9/14/18,11/20/15,9/14/18,"20  1.05  0  1000  0  1000  	2010/11/22 - 2011/08/04	255	1,999	23,960.00	-6,210.00	6.21%	87	52.87%	1.92	275.40	1,016.33	80.00	2.16	5.52	0.67%	20  1.05  0  1000  0  1000  
20  1.05  0  1000  0  1000  	2011/08/04 - 2012/04/23	263	1,999	5,170.00	-4,950.00	4.95%	89	56.18%	0.95	58.09	821.62	70.00	1.22	1.45	25.33%	20  1.05  0  1000  0  1000  
25  0.85  0  1000  0  1000  	2012/04/23 - 2012/12/26	247	1,999	4,670.00	-6,070.00	6.07%	100	50.00%	1.19	46.70	727.29	-10.00	1.19	1.14	26.11%	25  0.85  0  1000  0  1000  
20  0.95  0  1000  0  1000  	2012/12/26 - 2013/09/24	272	1,999	2,790.00	-6,950.00	6.95%	104	52.88%	0.99	26.83	685.62	100.00	1.11	0.54	34.53%	20  0.95  0  1000  0  1000  
20  0.95  0  1000  0  1000  	2013/09/24 - 2014/06/11	260	1,999	5,180.00	-2,610.00	2.61%	107	50.47%	1.31	48.41	445.83	0.00	1.34	2.79	13.19%	20  0.95  0  1000  0  1000  
20  0.95  0  1000  0  1000  	2014/06/11 - 2015/02/26	260	1,999	17,640.00	-4,720.00	4.72%	101	56.44%	1.48	174.65	731.76	100.00	1.92	5.25	0.92%	20  0.95  0  1000  0  1000  
20  0.95  0  1000  0  1000  	2015/02/26 - 2015/11/12	259	1,999	17,070.00	-4,280.00	4.28%	111	63.06%	1.10	153.78	658.32	180.00	1.88	5.62	0.77%	20  0.95  0  1000  0  1000  
5  0.65  0  1000  0  1000  	2015/11/12 - 2016/07/28	259	1,999	11,950.00	-2,700.00	2.70%	107	62.62%	1.17	111.68	439.76	120.00	1.96	6.24	0.49%	5  0.65  0  1000  0  1000  
5  0.45  0  1000  0  1000  	2016/07/28 - 2017/04/11	257	1,999	12,030.00	-2,200.00	2.20%	109	58.72%	1.48	110.37	427.33	60.00	2.10	7.77	0.41%	5  0.45  0  1000  0  1000  
10  0.45  0  1000  0  1000  	2017/04/11 - 2017/12/29	262	1,999	-4,590.00	-6,600.00	6.60%	113	46.90%	0.90	-40.62	472.86	-30.00	0.80	-0.97	18.16%	10  0.45  0  1000  0  1000  
",CA,done,9/27/18 10:11,9/27/18 10:16,,,,1.5,1.5,10,10,,,,0,0,,BOS
112,38,535,6,@CL,0,s_112.txt,s_112_oos.txt,7,30,min,1440,min,200,11/22/10,12/29/17,t,3,1,0,7,0,5,0.6,28,0,0,29,0,0,2,0,1000,0,1000,TSI,NATR:int Fract:double sl_switch:int stop_loss:int pt_switch:int profit_target:int,259,9/14/18,11/19/15,9/14/18,"15  0.90  0  1000  0  1000  	2010/11/22 - 2011/08/04	255	1,999	25,240.00	-6,250.00	6.25%	92	54.35%	1.85	274.35	990.20	80.00	2.21	5.78	0.46%	15  0.90  0  1000  0  1000  
15  0.90  0  1000  0  1000  	2011/08/04 - 2012/04/23	263	1,999	6,910.00	-4,520.00	4.52%	93	54.84%	1.07	74.30	798.59	30.00	1.30	2.12	18.60%	15  0.90  0  1000  0  1000  
20  0.90  0  1000  0  1000  	2012/04/23 - 2012/12/26	247	1,999	5,270.00	-5,460.00	5.46%	98	51.02%	1.17	53.78	731.35	10.00	1.22	1.43	23.42%	20  0.90  0  1000  0  1000  
20  0.30  0  1000  0  1000  	2012/12/26 - 2013/09/24	272	1,999	-960.00	-12,820.00	12.82%	117	52.14%	0.89	-8.21	723.97	60.00	0.97	-0.10	45.13%	20  0.30  0  1000  0  1000  
20  0.90  0  1000  0  1000  	2013/09/24 - 2014/06/11	260	1,999	5,470.00	-2,590.00	2.59%	108	50.93%	1.31	50.65	443.17	10.00	1.36	2.96	11.88%	20  0.90  0  1000  0  1000  
20  0.90  0  1000  0  1000  	2014/06/11 - 2015/02/26	260	1,999	16,740.00	-4,640.00	4.64%	104	55.77%	1.44	160.96	731.72	100.00	1.82	5.06	1.35%	20  0.90  0  1000  0  1000  
20  0.90  0  1000  0  1000  	2015/02/26 - 2015/11/12	259	1,999	16,910.00	-4,280.00	4.28%	114	63.16%	1.07	148.33	658.73	180.00	1.83	5.57	0.89%	20  0.90  0  1000  0  1000  
5  0.70  0  1000  0  1000  	2015/11/12 - 2016/07/28	259	1,999	11,400.00	-2,690.00	2.69%	105	60.95%	1.24	108.57	439.05	100.00	1.94	5.97	0.64%	5  0.70  0  1000  0  1000  
5  0.30  0  1000  0  1000  	2016/07/28 - 2017/04/11	257	1,999	12,380.00	-2,170.00	2.17%	109	59.63%	1.45	113.58	428.25	60.00	2.15	8.10	0.33%	5  0.30  0  1000  0  1000  
5  0.30  0  1000  0  1000  	2017/04/11 - 2017/12/29	262	1,999	-4,760.00	-6,860.00	6.86%	115	46.09%	0.93	-41.39	469.43	-30.00	0.79	-0.97	17.32%	5  0.30  0  1000  0  1000  
",CA,done,9/27/18 11:02,9/27/18 11:07,,,,1.5,1.5,10,10,,,,0,0,,BOS
106,38,542,6,@CL,1,s_106.txt,s_106_oos.txt,7,30,min,1440,min,200,11/22/10,12/29/17,t,3,1,0,7,0,20,0.75,28,0,0,29,0,0,2,0,1000,0,1000,TSI,NATR:int Fract:double sl_switch:int stop_loss:int pt_switch:int profit_target:int,259,9/14/18,11/20/15,9/14/18,"20  1.05  0  1000  0  1000  	2010/11/22 - 2011/08/04	255	1,999	23,960.00	-6,210.00	6.21%	87	52.87%	1.92	275.40	1,016.33	80.00	2.16	5.52	0.67%	20  1.05  0  1000  0  1000  
20  1.05  0  1000  0  1000  	2011/08/04 - 2012/04/23	263	1,999	5,170.00	-4,950.00	4.95%	89	56.18%	0.95	58.09	821.62	70.00	1.22	1.45	25.33%	20  1.05  0  1000  0  1000  
25  0.85  0  1000  0  1000  	2012/04/23 - 2012/12/26	247	1,999	4,670.00	-6,070.00	6.07%	100	50.00%	1.19	46.70	727.29	-10.00	1.19	1.14	26.11%	25  0.85  0  1000  0  1000  
20  0.95  0  1000  0  1000  	2012/12/26 - 2013/09/24	272	1,999	2,790.00	-6,950.00	6.95%	104	52.88%	0.99	26.83	685.62	100.00	1.11	0.54	34.53%	20  0.95  0  1000  0  1000  
20  0.95  0  1000  0  1000  	2013/09/24 - 2014/06/11	260	1,999	5,180.00	-2,610.00	2.61%	107	50.47%	1.31	48.41	445.83	0.00	1.34	2.79	13.19%	20  0.95  0  1000  0  1000  
20  0.95  0  1000  0  1000  	2014/06/11 - 2015/02/26	260	1,999	17,640.00	-4,720.00	4.72%	101	56.44%	1.48	174.65	731.76	100.00	1.92	5.25	0.92%	20  0.95  0  1000  0  1000  
20  0.95  0  1000  0  1000  	2015/02/26 - 2015/11/12	259	1,999	17,070.00	-4,280.00	4.28%	111	63.06%	1.10	153.78	658.32	180.00	1.88	5.62	0.77%	20  0.95  0  1000  0  1000  
5  0.65  0  1000  0  1000  	2015/11/12 - 2016/07/28	259	1,999	11,950.00	-2,700.00	2.70%	107	62.62%	1.17	111.68	439.76	120.00	1.96	6.24	0.49%	5  0.65  0  1000  0  1000  
5  0.45  0  1000  0  1000  	2016/07/28 - 2017/04/11	257	1,999	12,030.00	-2,200.00	2.20%	109	58.72%	1.48	110.37	427.33	60.00	2.10	7.77	0.41%	5  0.45  0  1000  0  1000  
10  0.45  0  1000  0  1000  	2017/04/11 - 2017/12/29	262	1,999	-4,590.00	-6,600.00	6.60%	113	46.90%	0.90	-40.62	472.86	-30.00	0.80	-0.97	18.16%	10  0.45  0  1000  0  1000  
",CA,done,9/27/18 9:07,9/27/18 9:12,,,,1.5,1.5,10,10,,,,0,0,,BOS
115,38,543,6,@CL,0,s_115.txt,s_115_oos.txt,7,30,min,1440,min,200,11/22/10,12/29/17,t,3,1,0,7,0,20,1.65,28,0,0,29,0,0,0,0,1000,0,1000,TSI,NATR:int Fract:double sl_switch:int stop_loss:int pt_switch:int profit_target:int,259,9/14/18,11/18/15,9/14/18,"30  1.55  0  1000  0  1000  	2010/11/22 - 2011/08/04	255	1,999	15,100.00	-8,740.00	8.74%	95	50.53%	1.44	158.95	1,191.92	20.00	1.47	2.47	9.84%	30  1.55  0  1000  0  1000  
25  1.55  0  1000  0  1000  	2011/08/04 - 2012/04/23	263	1,999	1,200.00	-10,600.00	10.60%	95	52.63%	0.93	12.63	960.29	10.00	1.04	0.16	44.91%	25  1.55  0  1000  0  1000  
10  1.35  0  1000  0  1000  	2012/04/23 - 2012/12/26	247	1,999	7,580.00	-8,880.00	8.88%	106	48.11%	1.35	71.51	882.83	-35.00	1.25	1.26	20.31%	10  1.35  0  1000  0  1000  
5  1.95  0  1000  0  1000  	2012/12/26 - 2013/09/24	272	1,999	3,690.00	-5,080.00	5.08%	91	51.65%	1.11	40.55	656.98	0.00	1.19	0.97	27.87%	5  1.95  0  1000  0  1000  
5  1.95  0  1000  0  1000  	2013/09/24 - 2014/06/13	262	1,999	-1,560.00	-3,680.00	3.68%	100	39.00%	1.43	-15.60	449.00	-80.00	0.91	-0.59	36.45%	5  1.95  0  1000  0  1000  
5  1.95  0  1000  0  1000  	2014/06/13 - 2015/02/26	258	1,999	6,060.00	-7,660.00	7.66%	99	54.55%	1.07	61.21	754.53	30.00	1.28	1.12	21.08%	5  1.95  0  1000  0  1000  
5  1.55  0  1000  0  1000  	2015/02/26 - 2015/11/12	259	1,999	4,570.00	-9,840.00	9.84%	123	55.28%	0.93	37.15	829.40	80.00	1.15	0.65	31.01%	5  1.55  0  1000  0  1000  
5  1.75  0  1000  0  1000  	2015/11/12 - 2016/07/29	260	1,999	11,810.00	-2,160.00	2.16%	100	68.00%	0.99	118.10	462.59	105.00	2.11	7.68	0.61%	5  1.75  0  1000  0  1000  
20  1.35  0  1000  0  1000  	2016/07/29 - 2017/04/11	256	1,999	13,500.00	-2,010.00	2.01%	105	61.90%	1.22	128.57	524.35	120.00	1.99	9.58	0.68%	20  1.35  0  1000  0  1000  
20  1.35  0  1000  0  1000  	2017/04/11 - 2017/12/29	262	1,999	2,850.00	-4,480.00	4.48%	107	51.40%	1.08	26.64	528.91	20.00	1.15	0.89	30.18%	20  1.35  0  1000  0  1000  
",CA,done,9/27/18 12:25,9/27/18 12:30,,,,1.5,1.5,10,10,,,,0,0,,BOS
114,38,545,6,@CL,2,s_114.txt,s_114_oos.txt,7,30,min,1440,min,200,11/18/10,12/29/17,t,1,1,0,7,0,55,1.5,27,3,0,29,0,0,2,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,260,9/15/18,12/5/15,9/15/18,"60  1.20  4  0  1000  0  1000  	2010/11/18 - 2011/07/21	245	1,999	10,120.00	-2,270.00	2.27%	35	65.71%	1.45	289.14	752.52	400.00	2.78	6.64	1.47%	60  1.20  4  0  1000  0  1000  
60  1.20  4  0  1000  0  1000  	2011/07/21 - 2012/04/20	274	1,999	3,890.00	-3,310.00	3.31%	39	61.54%	0.95	99.74	715.15	170.00	1.52	1.57	19.46%	60  1.20  4  0  1000  0  1000  
45  1.60  3  0  1000  0  1000  	2012/04/20 - 2012/12/26	258	1,999	7,020.00	-3,390.00	3.39%	41	65.85%	1.02	171.22	790.73	60.00	1.97	2.93	8.66%	45  1.60  3  0  1000  0  1000  
55  1.50  3  0  1000  0  1000  	2012/12/26 - 2013/09/18	266	1,999	7,260.00	-1,490.00	1.49%	32	62.50%	2.24	226.88	561.07	105.00	3.73	6.69	1.46%	55  1.50  3  0  1000  0  1000  
65  1.30  4  0  1000  0  1000  	2013/09/18 - 2014/06/12	267	1,999	-730.00	-2,670.00	2.67%	55	47.27%	1.02	-13.27	378.81	-20.00	0.91	-0.37	39.80%	65  1.30  4  0  1000  0  1000  
60  1.40  1  0  1000  0  1000  	2014/06/12 - 2015/02/12	245	1,999	9,100.00	-4,820.00	4.82%	34	64.71%	1.36	267.65	834.18	160.00	2.49	2.81	3.51%	60  1.40  1  0  1000  0  1000  
45  1.20  5  0  1000  0  1000  	2015/02/25 - 2015/11/03	251	1,999	6,860.00	-1,990.00	1.99%	41	68.29%	1.13	167.32	476.08	180.00	2.43	5.01	1.50%	45  1.20  5  0  1000  0  1000  
45  1.20  5  0  1000  0  1000  	2015/11/03 - 2016/07/14	254	1,999	8,110.00	-1,140.00	1.14%	37	72.97%	1.62	219.19	380.19	180.00	4.37	10.22	0.06%	45  1.20  5  0  1000  0  1000  
45  1.20  5  0  1000  0  1000  	2016/07/14 - 2017/04/10	270	1,999	2,170.00	-2,030.00	2.03%	53	50.94%	1.30	40.94	394.39	0.00	1.35	1.45	22.66%	45  1.20  5  0  1000  0  1000  
45  1.50  6  0  1000  0  1000  	2017/04/10 - 2017/12/29	269	1,999	170.00	-1,950.00	1.95%	38	47.37%	1.17	4.47	212.13	-30.00	1.05	0.12	44.86%	45  1.50  6  0  1000  0  1000  
",oosCurve,testing,9/27/18 11:17,9/27/18 11:25,,,,1.5,1.5,10,10,,,,0,0,,BOS
121,39,569,7,@NG,2,s_121.txt,s_121_oos.txt,7,30,min,1440,min,200,11/22/10,12/29/17,t,3,1,0,1,0,10,1.35,31,13,0,29,0,0,2,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,259,9/14/18,11/18/15,9/14/18,"15  1.05  16  0  1000  0  1000  	2010/11/22 - 2011/08/02	253	1,999	8,710.00	-3,420.00	3.42%	116	56.03%	1.15	75.09	527.54	25.00	1.47	3.67	6.40%	15  1.05  16  0  1000  0  1000  
